t,symbol,r
1717554,Germany 40,0.8989704422922795
1717568,US Tech 100,-1.0243547327931126
1717569,Japan 225,0.5304325571359539
1717569,US SP 500,-0.30028016349354586
1717570,France 40,-1.0848672108350337
1717570,UK 100,-1.0708175699055893
1717571,US Small Cap 2000,0.48152041293501846
1717580,US Tech 100,1.043855015308936
1717581,US SP 500,1.2787977910961672
1717582,UK 100,1.3080278884246148
1717587,Wall Street 30,-1.0326497610838812
1717587,Germany 40,-1.0202528217013047
1717588,France 40,-1.084867210835016
1717588,US Small Cap 2000,2.941944664892316
1717589,Japan 225,2.9304325571360517
1717590,UK 100,-1.0708175699053686
1717592,Japan 225,2.9304325571360335
1717593,US SP 500,-1.0546069426445848
1717593,US Tech 100,-1.0243547327930997
1717593,US Small Cap 2000,-1.0580553351076387
1717595,Germany 40,-1.0202528217013678
1717596,UK 100,-1.0708175699054088
1717596,US SP 500,-1.054606942644734
1717596,US Small Cap 2000,-1.0580553351076594
1717596,France 40,-1.0848672108350272
1717596,Wall Street 30,-1.0326497610837555
1717599,Japan 225,0.7179519261590536
1717601,US Tech 100,1.5038864184539253
1717601,US SP 500,1.5405927264180155
1717601,Wall Street 30,-1.032649761083794
1717612,US SP 500,1.8348547203857577
1717612,Wall Street 30,-1.0326497610838004
1717614,UK 100,-0.5970943820940285
1717614,Germany 40,1.1205083073134503
1717626,Japan 225,-1.0695674428640565
1717632,Japan 225,-1.0695674428639637
1717632,France 40,-1.08486721083503
1717635,UK 100,1.9620309217378666
1717652,Germany 40,-1.0202528217013958
1717653,US SP 500,-1.0546069426447682
1717656,France 40,-1.0848672108349178
1717657,UK 100,-1.0708175699054652
1717659,Germany 40,-1.0202528217014541
1717662,UK 100,0.32293135599494494
1717663,US Small Cap 2000,-1.0580553351076454
1717666,US Tech 100,-1.0243547327931637
1717666,US SP 500,-1.0546069426445903
1717668,US Small Cap 2000,-1.058055335107762
1717674,UK 100,-1.070817569905554
1717676,Germany 40,0.4703412256957896
1717676,France 40,-1.0848672108349589
1717678,UK 100,-1.0708175699053633
1717679,Wall Street 30,-1.03264976108386
1717681,Wall Street 30,-1.0326497610838226
1717681,US Tech 100,-1.0243547327931026
1717685,US Small Cap 2000,1.7478769876281803
1717687,UK 100,-1.0708175699055602
1717691,US SP 500,-1.0546069426445954
1717691,Japan 225,-1.0695674428640198
1717701,France 40,-0.03996682291782011
1717701,US SP 500,0.3169450753608611
1717701,Wall Street 30,0.22161692302276964
1717717,Japan 225,-1.0695674428639952
1717722,UK 100,-0.2790222616160626
1717724,Japan 225,-1.0695674428640067
1717738,Wall Street 30,-1.0326497610835506
1717741,France 40,-1.0848672108348867
1717744,Germany 40,2.9797471782986835
1717744,UK 100,2.929182430094519
1717744,US Small Cap 2000,1.9371801197269412
1717749,UK 100,0.8324694399757311
1717749,Wall Street 30,-1.0326497610837333
1717749,France 40,-1.0848672108350133
1717750,Germany 40,2.9797471782985374
1717757,US Small Cap 2000,-1.058055335107583
1717758,US SP 500,-1.054606942644768
1717758,France 40,-1.0848672108350228
1717761,US Tech 100,-1.024354732793137
1717761,US SP 500,-1.054606942644773
1717761,Japan 225,-1.0695674428639423
1717762,France 40,-1.0848672108350108
1717762,Germany 40,-1.0202528217013518
1717763,Wall Street 30,-1.0326497610837218
1717763,US Small Cap 2000,-1.0580553351076976
1717763,UK 100,-1.0708175699053692
1717767,US Tech 100,-1.0243547327930564
1717768,Japan 225,-1.069567442863995
1717769,US Small Cap 2000,-1.0580553351076911
1717769,France 40,-0.263607972402998
1717769,UK 100,-1.0708175699055216
1717769,US SP 500,2.9453930573553397
1717769,Wall Street 30,0.11501008528593996
1717769,Germany 40,0.9165402026427203
1717776,UK 100,1.3852058053897487
1717776,US Tech 100,-1.024354732792979
1717783,France 40,1.290325080285508
1717783,Japan 225,0.11161759561156513
1717783,US SP 500,-1.0546069426446212
1717783,Wall Street 30,-1.0326497610837386
1717783,US Small Cap 2000,-1.0580553351076816
1717783,Germany 40,0.49021659974150583
1717786,US Tech 100,-0.23399873193629897
1717978,UK 100,0.5953482089461052
1717979,Germany 40,0.7145516500406434
1717979,Japan 225,1.7116775486283609
1717980,France 40,-0.026675901087650944
1717989,Japan 225,-1.0695674428640802
1717999,UK 100,-1.0708175699052918
1718000,US Tech 100,1.1540846973731653
1718000,France 40,2.9151327891649887
1718000,US SP 500,1.693496442471698
1718000,US Small Cap 2000,2.9419446648923664
1718000,Germany 40,2.9797471782985614
1718001,Wall Street 30,-1.0326497610836294
1718003,France 40,1.734691989598895
1718003,US Small Cap 2000,2.9419446648923366
1718005,UK 100,-1.0708175699053963
1718010,US SP 500,-1.0546069426447466
1718010,Wall Street 30,-1.0326497610836467
1718010,Germany 40,-1.0202528217014137
1718015,US Tech 100,-0.04902412040463907
1718015,US Small Cap 2000,-1.0580553351076423
1718018,France 40,-1.084867210834988
1718018,Wall Street 30,-1.0326497610838532
1718023,US Small Cap 2000,-1.0580553351077107
1718023,US Tech 100,-1.0243547327929348
1718025,Germany 40,-1.0202528217013436
1718026,UK 100,-1.0708175699054512
1718026,US SP 500,-1.0546069426445726
1718029,US Small Cap 2000,1.7266623781772887
1718033,US Tech 100,-1.0243547327929874
1718033,Germany 40,0.7974915212296481
1718034,UK 100,1.2065523046757902
1718035,Japan 225,-1.0695674428639637
1718061,UK 100,0.6383615238490914
1718064,Japan 225,-1.0695674428640263
1718071,Japan 225,-0.7046046193341574
1718073,UK 100,-0.18542223250878775
1718085,Germany 40,-1.0202528217015177
1718085,UK 100,-1.070817569905587
1718085,US SP 500,-1.0546069426447784
1718085,France 40,-1.0848672108349235
1718085,US Tech 100,-1.0243547327928233
1718085,US Small Cap 2000,-1.0580553351077353
1718086,Wall Street 30,-1.0326497610839203
1718090,US Small Cap 2000,2.9419446648923024
1718090,US Tech 100,-1.0243547327931497
1718095,US Tech 100,0.9433841407740642
1718095,US SP 500,2.9453930573552625
1718095,Germany 40,2.9797471782986085
1718095,France 40,2.915132789164996
1718095,Wall Street 30,2.967350238916248
1718099,Germany 40,1.6223587477724866
1718099,France 40,2.915132789164993
1718099,US Small Cap 2000,-1.0580553351077102
1718100,Wall Street 30,-0.6027616392914444
1718100,UK 100,2.2907572443673203
1718112,US Small Cap 2000,-1.0580553351076543
1718112,Wall Street 30,-1.0326497610838108
1718112,US SP 500,-1.0546069426445934
1718113,Japan 225,-1.0695674428640247
1718117,US SP 500,-1.0546069426447344
1718117,US Small Cap 2000,1.47023012444653
1718117,US Tech 100,-1.0243547327930784
1718125,US Tech 100,2.9756452672070295
1718129,US Small Cap 2000,-0.3860904157674304
1718131,US SP 500,1.4720341247419015
1718131,US Tech 100,1.617710727219588
1718134,Japan 225,-1.0695674428640711
1718150,UK 100,0.3930091209526628
1718151,Japan 225,-1.0695674428640791
1718171,Wall Street 30,-1.032649761084017
1718171,US Small Cap 2000,-1.058055335107612
1718171,France 40,2.91513278916513
1718172,Germany 40,-1.0202528217013844
1718172,UK 100,-1.070817569905423
1718172,US SP 500,-1.054606942644775
1718174,UK 100,2.929182430094519
1718175,US Small Cap 2000,-1.0580553351075983
1718178,UK 100,-0.2389635566822435
1718183,Germany 40,-1.0202528217014573
1718185,US Small Cap 2000,2.941944664892322
1718192,US Small Cap 2000,2.941944664892365
1718193,UK 100,-1.070817569905456
1718193,Germany 40,2.9797471782986493
1718193,France 40,2.915132789165047
1718196,US SP 500,2.9453930573554086
1718196,US Tech 100,-1.0243547327930718
1718196,Wall Street 30,-1.0326497610837533
1718196,US Small Cap 2000,-1.0580553351076611
1718197,Germany 40,0.9640530006934511
1718199,UK 100,-1.070817569905407
1718200,Wall Street 30,2.9673502389162145
1718200,US Tech 100,0.6094848178372233
1718200,Japan 225,-1.0695674428640223
1718201,US SP 500,-1.0546069426446079
1718219,US Small Cap 2000,0.09157185199826677
1718220,UK 100,-1.0708175699055418
1718220,Japan 225,-1.06956744286406
1718225,Germany 40,0.26362401945086317
1718241,Japan 225,1.985998326733328
1718257,UK 100,-1.0708175699054698
1718257,France 40,-1.084867210835068
1718257,Germany 40,-1.0202528217012776
1718260,France 40,-1.0848672108349549
1718261,US Tech 100,-1.0243547327930485
1718262,US SP 500,-1.0546069426447462
1718262,US Small Cap 2000,-1.0580553351076913
1718263,UK 100,-1.070817569905516
1718263,Germany 40,2.979747178298673
1718266,Wall Street 30,2.967350238916167
1718266,US SP 500,2.945393057355489
1718266,Germany 40,2.979747178298669
1718266,US Small Cap 2000,-1.0580553351077537
1718267,France 40,2.9151327891649914
1718267,UK 100,1.031699867825156
1718271,US Tech 100,-1.0243547327929736
1718272,Germany 40,-1.0202528217013767
1718273,US Small Cap 2000,-1.0580553351077235
1718274,France 40,-1.0848672108349582
1718280,UK 100,-1.0708175699054245
1718280,Wall Street 30,-1.0326497610836654
1718280,US SP 500,2.9453930573554636
1718280,US Small Cap 2000,2.941944664892342
1718282,US Small Cap 2000,-1.0580553351076998
1718286,UK 100,0.581287537093616
1718286,Wall Street 30,0.9972861753963038
1718286,Germany 40,2.9797471782986062
1718286,France 40,2.14322962825823
1718289,US Small Cap 2000,0.7761536211353524
1718289,US Tech 100,1.5095675189110969
1718289,US SP 500,-1.0546069426446296
1718290,Japan 225,-0.5535627929697532
1718299,US SP 500,1.2804211728457713
1718299,US Small Cap 2000,1.1319276797237778
1718299,US Tech 100,0.9474028711025199
1718330,Japan 225,2.9304325571359273
1718334,UK 100,1.7909591403518847
1718335,Japan 225,-1.069567442863977
1718344,UK 100,-1.0708175699053954
1718344,Germany 40,-1.0202528217015308
1718346,France 40,2.9151327891650722
1718347,UK 100,2.929182430094497
1718347,US Small Cap 2000,2.9419446648923855
1718347,US SP 500,2.945393057355456
1718347,Germany 40,-1.0202528217014593
1718347,Wall Street 30,2.9673502389160626
1718348,Japan 225,2.9304325571359504
1718348,US Tech 100,-1.0243547327931175
1718351,Germany 40,2.979747178298557
1718351,France 40,2.915132789165037
1718352,UK 100,2.9291824300945137
1718352,Wall Street 30,2.967350238916343
1718352,US Small Cap 2000,2.9419446648923677
1718354,US Tech 100,2.975645267206967
1718354,Germany 40,2.9797471782986085
1718357,US SP 500,2.9453930573552327
1718357,Japan 225,-1.0695674428639794
1718357,US Small Cap 2000,-1.0580553351077147
1718357,France 40,2.915132789164996
1718359,US Tech 100,0.4881491173626891
1718359,Wall Street 30,-1.0326497610837633
1718359,Germany 40,-1.0202528217013698
1718360,US SP 500,-1.0546069426445914
1718360,UK 100,-1.0708175699054296
1718367,UK 100,-1.0708175699054412
1718372,US Tech 100,-1.024354732793092
1718373,US Small Cap 2000,-1.0580553351076707
1718373,France 40,-0.6390518263695294
1718374,US Tech 100,-1.024354732793037
1718375,UK 100,-1.0708175699054665
1718378,Wall Street 30,0.6184062433170298
1718378,Japan 225,-1.0695674428640076
1718582,Japan 225,2.9304325571360326
1718583,UK 100,-1.0708175699053712
1718584,Germany 40,1.870554389507204
1718585,France 40,2.9151327891650247
1718586,Japan 225,-1.0695674428640225
1718590,UK 100,-0.670756430334516
1718604,France 40,2.9151327891649963
1718605,UK 100,-1.0708175699053462
1718607,UK 100,-1.0708175699054892
1718608,US Tech 100,-1.0243547327929459
1718608,France 40,-1.0848672108349724
1718608,Germany 40,-1.0202528217013371
1718608,US SP 500,-1.0546069426447098
1718613,UK 100,2.9291824300945093
1718613,Wall Street 30,0.6282319902201806
1718613,France 40,0.9275779960200399
1718613,Germany 40,0.7864970473895199
1718613,US Small Cap 2000,2.941944664892296
1718622,Wall Street 30,-1.0326497610839203
1718622,France 40,1.8626539108510605
1718627,US Small Cap 2000,-1.0580553351076423
1718629,US Tech 100,-1.0243547327930775
1718630,Wall Street 30,-1.0326497610837626
1718630,US SP 500,-1.0546069426445843
1718636,Wall Street 30,2.9673502389162985
1718637,Japan 225,2.93043255713597
1718637,US SP 500,2.9453930573553277
1718647,US Small Cap 2000,-0.2682717395222735
1718648,US Tech 100,-1.0243547327930123
1718648,US SP 500,-1.0546069426446594
1718648,Wall Street 30,0.21515434025076238
1718671,Japan 225,-1.0695674428639552
1718673,France 40,0.6531272510993009
1718673,UK 100,-0.39835715787675025
1718675,Wall Street 30,-0.10273112444297242
1718675,Germany 40,-0.40877730111579563
1718676,Japan 225,-1.0695674428640087
1718690,UK 100,-1.0708175699055251
1718690,France 40,-1.0848672108350021
1718691,Germany 40,-1.0202528217013536
1718694,UK 100,-1.0708175699053402
1718697,France 40,-1.0848672108349686
1718697,US Small Cap 2000,-1.0580553351076427
1718697,Wall Street 30,-1.032649761083604
1718697,Germany 40,-1.0202528217014306
1718698,UK 100,-1.0708175699054399
1718698,US SP 500,-1.0546069426446645
1718701,US SP 500,-1.0546069426447091
1718701,US Tech 100,-1.0243547327930391
1718703,Wall Street 30,-1.0326497610836678
1718703,UK 100,-1.0708175699054412
1718703,Germany 40,-1.0202528217013482
1718703,US Small Cap 2000,0.0005816846071802575
1718703,France 40,0.3284453113896156
1718711,Germany 40,-1.0202528217013411
1718717,Wall Street 30,-1.0326497610837846
1718719,US SP 500,-1.054606942644759
1718720,Japan 225,0.05608349197025393
1718720,US Small Cap 2000,1.9597027146640273
1718721,Wall Street 30,-1.032649761083762
1718755,Japan 225,-1.0695674428640938
1718757,France 40,0.17390350443675043
1718757,Germany 40,0.8411947865118325
1718767,UK 100,-1.0708175699055058
1718771,Japan 225,-0.005854733388459872
1718775,France 40,2.9151327891650327
1718775,UK 100,-1.070817569905327
1718775,Germany 40,-1.0202528217014517
1718777,US SP 500,-1.054606942644746
1718778,US Small Cap 2000,-1.058055335107751
1718778,US Tech 100,-0.10582746785447765
1718779,UK 100,-1.070817569905564
1718780,Germany 40,-1.0202528217014546
1718780,France 40,-1.0848672108349675
1718785,France 40,1.1011527734298425
1718794,UK 100,0.8812240492447517
1718796,France 40,-1.0848672108349753
1718804,Japan 225,0.8590923443142798
1718806,Wall Street 30,0.6286834226238363
1718837,Germany 40,-1.0202528217013649
1718837,UK 100,-1.0708175699053923
1718841,Japan 225,-1.0695674428640027
1718841,US Small Cap 2000,-0.15122115525206267
1718842,Germany 40,-1.0202528217013969
1718844,US SP 500,1.2554801302789185
1718845,Japan 225,-1.0695674428640616
1718846,Germany 40,-1.0202528217015308
1718847,UK 100,-1.0708175699057056
1718847,US Tech 100,2.9756452672070104
1718850,France 40,-1.084867210834859
1718850,Germany 40,-1.0202528217014368
1718854,UK 100,-1.0708175699057516
1718855,US SP 500,2.9453930573550933
1718855,Wall Street 30,2.967350238915913
1718856,Germany 40,-1.0202528217015512
1718856,France 40,2.9151327891650167
1718857,US Small Cap 2000,0.6915761076584828
1718857,US Tech 100,2.975645267207036
1718859,Japan 225,1.1539268001778602
1718859,UK 100,-1.0708175699053957
1718861,US SP 500,-1.054606942644839
1718861,Wall Street 30,-1.0326497610838068
1718861,US Tech 100,-1.0243547327928795
1718865,France 40,-1.0848672108349247
1718865,UK 100,2.9291824300943996
1718867,Germany 40,-1.0202528217013942
1718867,Wall Street 30,-1.0326497610837873
1718867,US Small Cap 2000,-1.0580553351076074
1718867,US SP 500,-1.0546069426447435
1718867,France 40,-1.0848672108349688
1718867,US Tech 100,-1.024354732793109
1718870,US Small Cap 2000,1.139807624906533
1718877,France 40,-1.0848672108349848
1718881,UK 100,-1.0708175699053477
1718883,US Small Cap 2000,-1.058055335107731
1718884,US Tech 100,2.975645267207092
1718884,US SP 500,2.9453930573553713
1718886,Wall Street 30,-1.0326497610836065
1718887,US Small Cap 2000,-1.0580553351076454
1718889,UK 100,2.929182430094433
1718891,US Small Cap 2000,-1.0580553351076791
1718891,Germany 40,2.979747178298573
1718891,Wall Street 30,1.0655778228840969
1718891,France 40,0.3134688495762802
1718892,US Tech 100,-1.0243547327930658
1718893,UK 100,1.6278627040124274
1718900,Japan 225,-1.0695674428639859
1718900,US Tech 100,2.97564526720702
1718900,US SP 500,2.945393057355333
1718902,Wall Street 30,2.9673502389162683
1718903,US Small Cap 2000,-1.0580553351077
1718907,Wall Street 30,-1.0326497610838368
1718911,Wall Street 30,0.04052878431669735
1718928,Japan 225,-1.0695674428640247
1718930,Germany 40,-0.5662894697308694
1718946,Germany 40,-1.0202528217013767
1718950,UK 100,2.9291824300944103
1718951,France 40,-1.0848672108349349
1718954,Germany 40,2.979747178298604
1718954,US Tech 100,2.9756452672070046
1718954,France 40,2.9151327891650056
1718955,Wall Street 30,-1.0326497610838299
1718955,US SP 500,2.9453930573553055
1718957,US Tech 100,-1.0243547327930738
1718959,US SP 500,-1.0546069426446272
1718959,Germany 40,2.979747178298629
1718959,France 40,2.915132789165002
1718960,Japan 225,-1.0695674428640687
1718960,UK 100,-1.0708175699054259
1718964,US Tech 100,-1.0243547327930118
1718968,Wall Street 30,-1.0326497610838463
1718968,UK 100,-1.070817569905423
1718974,US Small Cap 2000,-1.0580553351076416
1718975,Wall Street 30,-1.0326497610837198
1718976,US Small Cap 2000,-1.0580553351076807
1718977,US Tech 100,-1.0243547327929672
1718977,US SP 500,-1.0546069426446552
1718979,Wall Street 30,-1.0326497610837464
1718980,UK 100,-1.070817569905486
1718981,Germany 40,-1.020252821701455
1718981,Japan 225,-1.069567442864046
1718981,France 40,-1.0848672108349584
1718983,Wall Street 30,-1.0326497610837433
1718984,US SP 500,-1.054606942644621
1718984,US Tech 100,-1.0243547327930076
1718985,UK 100,0.17621114264014576
1718991,US Tech 100,-0.7624485174091467
1718991,US SP 500,-1.0546069426446685
1719000,US Small Cap 2000,1.020395819423908
1719188,Japan 225,-1.0695674428640478
1719190,Germany 40,-0.153776683171557
1719191,France 40,0.04308526923263304
1719192,US Tech 100,-0.34094126737795477
1719194,US SP 500,0.09802698499127335
1719205,Japan 225,-1.0695674428640354
1719208,UK 100,2.9291824300943987
1719208,US SP 500,2.945393057355306
1719208,Germany 40,-1.0202528217013132
1719208,France 40,-1.0848672108350457
1719208,US Small Cap 2000,-1.0580553351076034
1719208,US Tech 100,1.3490813568477555
1719210,Wall Street 30,2.9673502389163424
1719211,Japan 225,-0.4173266758654225
1719212,France 40,-1.0848672108349873
1719215,France 40,0.6015161503580675
1719216,Germany 40,-1.0202528217014142
1719216,US SP 500,-1.05460694264474
1719217,UK 100,-1.0708175699054259
1719219,US Small Cap 2000,-0.09787832438969248
1719220,Wall Street 30,1.0413412014686634
1719222,US SP 500,-1.054606942644595
1719222,US Tech 100,-1.024354732792978
1719233,US Tech 100,2.975645267206916
1719234,US SP 500,-1.054606942644572
1719234,US Small Cap 2000,-1.0580553351076838
1719236,US Small Cap 2000,-1.0580553351076702
1719236,Wall Street 30,2.9673502389162194
1719237,US SP 500,-1.0546069426447167
1719237,Japan 225,-1.0695674428640933
1719237,UK 100,-1.070817569905526
1719237,Germany 40,-0.4606349877322341
1719237,France 40,-0.748644826590955
1719240,US Small Cap 2000,-1.058055335107667
1719249,Germany 40,0.948025940113831
1719251,Wall Street 30,-1.0326497610838004
1719252,France 40,1.778496663656371
1719252,Japan 225,-1.0695674428640842
1719252,US SP 500,2.163903330373689
1719260,US Tech 100,-0.3048643501236195
1719260,Japan 225,-0.8177031414496103
1719260,US Small Cap 2000,0.3378619039940916
1719273,Japan 225,-1.0695674428640372
1719275,Japan 225,-1.0695674428639759
1719276,France 40,-1.0848672108349995
1719276,UK 100,-1.0708175699053584
1719276,Germany 40,-1.0202528217014966
1719287,UK 100,-0.5950895914906357
1719287,Wall Street 30,-1.0326497610839773
1719287,France 40,-1.0848672108349435
1719291,France 40,2.9151327891650043
1719293,Germany 40,-1.0202528217014732
1719293,Japan 225,-1.0695674428640713
1719295,US Small Cap 2000,-1.0580553351076936
1719295,UK 100,2.929182430094623
1719295,US SP 500,-1.054606942644565
1719296,France 40,-1.084867210834991
1719296,Germany 40,2.9797471782986404
1719297,France 40,-1.0848672108350184
1719298,Wall Street 30,-1.0326497610837642
1719298,US SP 500,-1.0546069426448215
1719298,US Small Cap 2000,2.9419446648923127
1719298,US Tech 100,-1.024354732793008
1719299,Germany 40,-0.12601089150486006
1719300,US SP 500,-1.0546069426446891
1719302,Wall Street 30,2.9673502389161017
1719306,Wall Street 30,-1.0326497610836236
1719306,US Small Cap 2000,0.0668735265469571
1719306,UK 100,2.0049094380414503
1719306,US Tech 100,0.4190625498820628
1719308,US SP 500,-1.0546069426447988
1719318,US Small Cap 2000,-1.0580553351076645
1719322,US Small Cap 2000,1.818430667240577
1719323,Wall Street 30,-1.0326497610837277
1719323,Japan 225,-1.069567442863987
1719323,UK 100,-1.0708175699055293
1719324,US Tech 100,2.975645267207026
1719325,France 40,0.5977166309303067
1719325,Germany 40,0.02658291281571006
1719327,US SP 500,-1.0546069426447253
1719332,UK 100,-1.070817569905403
1719333,Wall Street 30,-1.0326497610837757
1719333,US SP 500,-1.0546069426445923
1719338,Japan 225,1.2671084436208118
1719338,US SP 500,1.590847764637492
1719339,France 40,-0.4739356761626138
1719339,US Tech 100,0.5676447745360068
1719360,Japan 225,-1.0695674428640387
1719362,Germany 40,0.8302762569461029
1719366,France 40,0.22967064710517482
1719367,UK 100,2.4475494076206252
1719369,Japan 225,-1.0695674428640507
1719377,Japan 225,0.5304325571359396
1719380,US Tech 100,-1.0243547327930118
1719381,Germany 40,2.979747178298504
1719381,France 40,-1.0848672108350246
1719382,UK 100,-1.070817569905689
1719385,US Small Cap 2000,-1.0580553351076736
1719386,France 40,-1.0848672108350097
1719387,Germany 40,-1.020252821701416
1719387,UK 100,-1.0708175699055416
1719387,US SP 500,-1.054606942644773
1719387,US Tech 100,-1.0243547327929254
1719389,US Small Cap 2000,-1.0580553351076822
1719397,France 40,2.9151327891650047
1719400,US Small Cap 2000,-1.0580553351076112
1719400,US SP 500,2.945393057355404
1719400,Wall Street 30,2.96735023891605
1719400,Japan 225,2.9304325571359575
1719403,Germany 40,-1.0202528217014124
1719405,France 40,-1.084867210834969
1719405,US Tech 100,-1.024354732793038
1719405,UK 100,-1.070817569905455
1719406,US SP 500,-1.054606942644786
1719406,Japan 225,-1.069567442864058
1719408,Wall Street 30,-1.0326497610837735
1719410,US Tech 100,-1.0243547327929714
1719412,Germany 40,1.4076490336043486
1719412,US Tech 100,-1.0243547327930773
1719413,France 40,0.9230382020021201
1719416,US Small Cap 2000,-1.0580553351076758
1719418,US Tech 100,-1.02435473279304
1719418,US SP 500,-1.0546069426446227
1719419,Wall Street 30,0.5901026920967758
1719444,Japan 225,-1.0695674428640507
1719450,Japan 225,-1.06956744286407
1719452,UK 100,0.054905852912579114
1719453,US Small Cap 2000,0.3728087429283131
1719453,Germany 40,0.03849449118726694
1719468,France 40,-1.0848672108349147
1719468,Wall Street 30,-1.0326497610839527
1719468,UK 100,-1.0708175699055944
1719468,US Small Cap 2000,-1.0580553351076534
1719468,Germany 40,2.979747178298728
1719468,US SP 500,-1.0546069426447933
1719472,UK 100,-1.0708175699053524
1719474,Germany 40,-1.0202528217013263
1719476,France 40,1.6499085453304303
1719477,Wall Street 30,-1.0326497610837069
1719477,US Small Cap 2000,-1.058055335107692
1719477,Germany 40,-0.002938346651895578
1719491,US Small Cap 2000,-1.0580553351077038
1719491,UK 100,-1.0708175699055864
1719492,US SP 500,2.9453930573553833
1719495,Japan 225,-1.0695674428639963
1719495,Wall Street 30,-1.0326497610837488
1719495,US Tech 100,-1.0243547327930802
1719496,Wall Street 30,1.6263720919690456
1719496,Germany 40,-1.0202528217014595
1719496,US Tech 100,-1.0243547327930513
1719496,US SP 500,-1.0546069426446072
1719496,Japan 225,-1.069567442864015
1719500,UK 100,0.6469141788119538
1719501,France 40,0.4002565877527552
1719501,US Tech 100,-1.0243547327930382
1719501,Japan 225,-0.3488034566137328
1719501,US SP 500,-1.0546069426447284
1719512,UK 100,-1.0708175699055014
1719512,Wall Street 30,-1.032649761083829
1719513,US SP 500,-1.0546069426445897
1719517,Wall Street 30,-0.28496823802162585
1719532,Germany 40,-1.020252821701259
1719532,UK 100,-1.0708175699055649
1719532,France 40,-1.084867210835044
1719535,Japan 225,-1.0695674428640178
1719536,UK 100,-1.0708175699055478
1719537,Japan 225,-1.0695674428640725
1719537,France 40,-1.0848672108349575
1719540,US Tech 100,-0.47307343198443286
1719540,France 40,-0.4795506919534641
1719540,US SP 500,-0.8003042643487567
1719540,US Small Cap 2000,-0.8195430758081929
1719540,Wall Street 30,-0.3930009052603163
1719543,Japan 225,2.435148481566555
1719554,France 40,-1.0848672108350308
1719556,UK 100,-1.0708175699054205
1719556,Germany 40,-1.0202528217013416
1719557,Wall Street 30,-1.0326497610839234
1719557,US Small Cap 2000,-1.0580553351076207
1719559,France 40,-1.084867210834963
1719560,Germany 40,-1.0202528217014526
1719561,Wall Street 30,-1.0326497610838545
1719563,US Small Cap 2000,1.253636247092642
1719566,Wall Street 30,-1.0326497610838798
1719567,Germany 40,-1.0202528217014668
1719567,US SP 500,-0.18029467104853356
1719571,US Small Cap 2000,-1.0580553351077955
1719574,France 40,0.6307275832615233
1719574,UK 100,2.9291824300944813
1719574,Germany 40,2.9797471782986613
1719574,US Small Cap 2000,-1.0580553351076407
1719578,US SP 500,2.9453930573554143
1719578,US Tech 100,-1.0243547327929907
1719580,Wall Street 30,-1.032649761083799
1719582,US Small Cap 2000,-1.0580553351076611
1719583,Japan 225,-1.0695674428640696
1719583,US Tech 100,-1.024354732793025
1719583,Wall Street 30,-1.032649761083777
1719583,US SP 500,-1.0546069426446885
1719585,UK 100,1.3250032952137019
1719591,France 40,-0.3802128693997228
1719593,Japan 225,2.02143242908494
1719602,US Tech 100,0.6952912070389328
1719785,France 40,-1.0848672108350002
1719787,Japan 225,-1.0695674428640525
1719792,France 40,0.32384809454050745
1719793,Germany 40,-0.07014502294239701
1719810,Germany 40,-1.0202528217014697
1719811,France 40,2.9151327891650456
1719811,UK 100,2.9291824300946714
1719813,US SP 500,-1.0546069426444846
1719813,US Tech 100,-1.0243547327930485
1719814,Wall Street 30,-1.0326497610837444
1719814,France 40,2.915132789165004
1719817,US Small Cap 2000,-1.0580553351078044
1719817,France 40,-1.084867210834966
1719817,Japan 225,-1.0695674428640616
1719819,France 40,2.9151327891650007
1719819,US Tech 100,-1.0243547327929508
1719819,Germany 40,1.4707999329014676
1719819,Wall Street 30,-1.0326497610837784
1719819,US SP 500,-1.0546069426446447
1719822,US SP 500,-0.26970192185725
1719824,Wall Street 30,0.7447945874096018
1719834,US Small Cap 2000,-1.0580553351077127
1719834,Wall Street 30,-1.0326497610836174
1719838,Wall Street 30,-1.0326497610837087
1719838,UK 100,-1.0708175699054765
1719838,US Small Cap 2000,-1.0580553351076962
1719840,US Tech 100,2.9756452672069167
1719840,Wall Street 30,-1.0326497610837782
1719842,Japan 225,0.5304325571359584
1719842,US Small Cap 2000,0.6150033873605487
1719842,US SP 500,-1.0546069426446067
1719844,Wall Street 30,-1.0326497610837633
1719844,France 40,0.22131453252611302
1719844,US SP 500,-1.05460694264464
1719845,Germany 40,-0.2711323604316657
1719847,UK 100,-0.4050609042812859
1719878,UK 100,-1.0708175699055167
1719882,Japan 225,2.930432557135916
1719890,US Small Cap 2000,-1.0580553351076476
1719892,UK 100,-1.070817569905423
1719894,Japan 225,0.40454103109492623
1719897,UK 100,-1.0708175699055362
1719898,France 40,-1.0848672108350772
1719898,Germany 40,-1.0202528217013793
1719900,UK 100,2.929182430094553
1719903,France 40,-1.084867210834999
1719904,UK 100,-1.0708175699055107
1719904,Wall Street 30,-1.0326497610837682
1719904,US SP 500,1.8103982638272904
1719904,US Small Cap 2000,0.3737855985304043
1719905,Germany 40,-1.02025282170136
1719905,US Tech 100,-1.024354732793004
1719908,Germany 40,1.6496680805439623
1719909,UK 100,-1.0708175699054903
1719909,Wall Street 30,-1.0326497610838277
1719909,France 40,-1.0848672108349748
1719920,UK 100,-1.0708175699054956
1719924,Wall Street 30,2.967350238916156
