t,symbol,r
1707227100,US Small Cap 2000,-1.0580553351077118
1707227100,US Tech 100,-1.024354732792999
1707231600,US Tech 100,2.9756452672070144
1707231600,Japan 225,-1.069567442864011
1707232500,US Small Cap 2000,-0.37462918590405675
1707233400,Germany 40,0.2920483614888044
1707233400,France 40,0.5711815607478566
1707236100,UK 100,0.7391960435968903
1707267600,UK 100,-0.39951535847658987
1707268500,US SP 500,-0.5025559371353535
1707292800,Germany 40,-1.0202528217013638
1707293700,France 40,-1.0848672108349355
1707301800,US Small Cap 2000,-1.0580553351076687
1707302700,Wall Street 30,-1.0326497610835867
1707302700,Germany 40,-1.0202528217014797
1707310800,Wall Street 30,2.9673502389163176
1707311700,US Small Cap 2000,-1.0580553351077022
1707317100,US Small Cap 2000,-1.0580553351076554
1707376500,France 40,-1.0848672108350241
1707376500,UK 100,-1.070817569905533
1707378300,Germany 40,2.979747178298748
1707380100,US Tech 100,-1.0243547327932212
1707380100,US SP 500,0.20067576064769568
1707384600,Germany 40,-1.0202528217014428
1707404400,US Small Cap 2000,1.6915420808871784
1707460200,France 40,2.9151327891650656
1707460200,Germany 40,-1.0202528217014233
1707462900,France 40,-1.0848672108349098
1707465600,US SP 500,2.9453930573554454
1707465600,US Tech 100,2.9756452672070646
1707471900,UK 100,-1.0708175699055118
1707473700,US Tech 100,0.5102222140786701
1707485400,US Small Cap 2000,-1.0580553351076663
1707485400,US SP 500,-1.0546069426445277
1707491700,UK 100,-1.0708175699054119
1707721200,France 40,-1.0848672108349098
1707721200,Germany 40,-1.020252821701448
1707722100,US Tech 100,2.339418121708094
1707724800,UK 100,-1.0708175699055504
1707731100,US Small Cap 2000,-1.0580553351076547
1707748200,UK 100,0.6610664072866135
1707748200,US Small Cap 2000,2.94194466489229
1707749100,Wall Street 30,2.967350238916143
1707751800,Germany 40,0.7093828832230081
1707755400,US SP 500,-1.0546069426447133
1707755400,Japan 225,-1.0695674428639552
1707762600,US Tech 100,2.9756452672069154
1707767100,Wall Street 30,0.22525688387126241
1707767100,US SP 500,0.7784195152579306
1707783300,Japan 225,-1.0695674428640125
1707809400,UK 100,-1.0708175699055107
1707813900,US SP 500,1.7712796253459289
1707813900,Wall Street 30,-1.0326497610839296
1707819300,US Tech 100,2.9756452672068816
1707831900,Japan 225,-0.15265682195237087
1707831900,US SP 500,2.945393057355377
1707831900,US Small Cap 2000,2.9419446648923304
1707832800,US Tech 100,-1.0243547327930644
1707853500,France 40,-1.0848672108350164
1707894000,UK 100,2.929182430094579
1707894900,US SP 500,2.945393057355242
1707894900,US Tech 100,2.9756452672068807
1707903900,Wall Street 30,-1.0326497610836909
1707903900,US Small Cap 2000,-1.058055335107674
1707920100,Germany 40,-1.0202528217013394
1707922800,Japan 225,-1.0695674428639936
1707923700,US SP 500,-1.0546069426446139
1707923700,US Tech 100,-1.0243547327930316
1707926400,US Tech 100,-1.0243547327930542
1707941700,US Small Cap 2000,0.734351580827085
1707944400,Germany 40,0.26340069800382293
1707957000,Japan 225,1.5681287115529847
1707980400,France 40,-1.084867210835004
1707981300,Germany 40,-1.0202528217013165
1707982200,UK 100,2.9291824300944915
1707984900,Germany 40,-1.0202528217014528
1708004700,Germany 40,-1.0202528217014835
1708005600,France 40,-1.0848672108349653
1708007400,US Tech 100,2.97564526720698
1708007400,US Small Cap 2000,-1.058055335107667
1708010100,US Tech 100,-1.0243547327930609
1708026300,Wall Street 30,1.10681410089307
1708039800,Japan 225,-1.069567442863977
1708055100,Japan 225,-1.0695674428640105
1708069500,Germany 40,2.9797471782987497
1708069500,France 40,-1.084867210834952
1708070400,UK 100,-1.070817569905451
1708071300,France 40,-1.0848672108350448
1708072200,US SP 500,2.9453930573553904
1708090200,US Tech 100,-1.024354732792977
1708092000,Wall Street 30,-1.0326497610836958
1708093800,France 40,-0.22077868674606407
1708093800,Wall Street 30,-1.032649761083697
1708094700,Germany 40,-1.0202528217014655
1708094700,Japan 225,-1.0695674428640558
1708094700,US SP 500,-1.054606942644721
1708095600,US Tech 100,-1.0243547327929874
1708101000,Japan 225,0.7639583003669127
1708112700,Wall Street 30,1.118340581404188
1708115400,France 40,-1.0848672108349984
1708119000,Japan 225,-1.0695674428640276
1708300800,Japan 225,-1.0695674428640236
1708326000,France 40,-1.0848672108349353
1708328700,Germany 40,-1.020252821701276
1708385400,France 40,-1.0848672108349886
1708385400,Germany 40,-1.0202528217012818
1708387200,UK 100,-1.0708175699053846
1708416000,France 40,-1.0848672108349213
1708416900,US SP 500,-1.0546069426447715
1708416900,US Small Cap 2000,-1.0580553351077193
1708416900,UK 100,-1.0708175699054077
1708438500,Germany 40,-1.0202528217014522
1708439400,US SP 500,1.0169719059083553
1708439400,Wall Street 30,-1.032649761083863
1708439400,US Tech 100,2.9756452672069256
1708441200,Japan 225,1.9510134094934084
1708442100,France 40,-0.7501249214028731
1708449300,Germany 40,-0.6245493469127756
1708449300,Wall Street 30,-1.0326497610837408
1708478100,Japan 225,-1.069567442863983
1708492500,UK 100,-1.0708175699054374
1708497000,Germany 40,-1.020252821701374
1708498800,UK 100,-1.0708175699054374
1708502400,UK 100,2.9291824300945613
1708504200,US Small Cap 2000,0.7444288282486633
1708507800,France 40,-1.084867210834942
1708524000,Germany 40,-1.0202528217014233
1708547400,US Tech 100,-1.024354732793061
1708551900,Japan 225,0.7139082068689917
1708588800,Germany 40,-1.0202528217014715
1708588800,France 40,-1.084867210834989
1708589700,US Tech 100,-1.0243547327930167
1708593300,Wall Street 30,-1.032649761083748
1708600500,Germany 40,1.4678422565907143
1708600500,US SP 500,-1.0546069426446778
1708600500,Wall Street 30,1.9361724514176581
1708610400,Wall Street 30,-1.0326497610837577
1708610400,UK 100,-1.0708175699054494
1708613100,Wall Street 30,-1.032649761083854
1708670700,UK 100,2.9291824300944587
1708675200,Germany 40,1.370212122810613
1708679700,UK 100,1.292183515104768
1708679700,France 40,-1.0848672108349828
1708697700,Wall Street 30,-1.032649761083932
1708701300,Wall Street 30,-1.0326497610836836
1708702200,UK 100,0.8776621140287666
1708704000,US SP 500,-1.0546069426446223
1708908300,US Tech 100,-0.17059555477248564
1708908300,Japan 225,0.4553304447236876
1708908300,UK 100,1.6286870788515126
1708930800,France 40,-1.0848672108349022
1708954200,US SP 500,-1.054606942644595
1708954200,US Small Cap 2000,-1.058055335107696
1708954200,Wall Street 30,-1.0326497610837728
1708957800,Wall Street 30,-1.0326497610838865
1708962300,UK 100,0.04254321774488773
1708963200,France 40,-0.3707777547618307
1708963200,Wall Street 30,0.4121876697207389
1708963200,US SP 500,0.21490948564407508
1708971300,Japan 225,0.743171855542715
1708972200,France 40,-1.084867210835037
1708972200,Wall Street 30,-1.0326497610836842
1708995600,Japan 225,-1.0695674428640571
1709001000,Japan 225,-1.069567442864034
1709017200,France 40,2.9151327891650904
1709019000,US Tech 100,-1.024354732793093
1709021700,France 40,-1.08486721083505
1709021700,UK 100,-1.0708175699055245
1709033400,UK 100,-1.0708175699055063
1709037000,US Small Cap 2000,2.94194466489242
1709037900,UK 100,-1.070817569905411
1709048700,US Tech 100,-1.0243547327930274
1709062200,US SP 500,2.5010511364699712
1709068500,Germany 40,0.14449890368620605
1709100900,US Tech 100,-1.0243547327928917
1709100900,US SP 500,2.945393057355325
1709105400,Wall Street 30,2.9673502389164974
1709108100,France 40,-1.084867210835009
1709109900,US Tech 100,2.9756452672070575
1709109900,US SP 500,2.9453930573553113
1709112600,US SP 500,-1.0546069426447564
1709113500,Wall Street 30,-1.0326497610837897
1709113500,US Small Cap 2000,-1.0580553351077082
1709113500,US Tech 100,-1.024354732792962
1709134200,US Small Cap 2000,-0.3163657189091261
1709136000,US SP 500,-1.0546069426447073
1709148600,Germany 40,-1.0202528217015125
1709148600,US SP 500,-1.0546069426447406
1709148600,Wall Street 30,-1.0326497610837806
1709164800,Japan 225,-1.0695674428640258
1709173800,Japan 225,-1.069567442864053
1709181000,US SP 500,-1.0546069426447142
1709193600,US SP 500,-0.4165674483522643
1709193600,France 40,-1.084867210834991
1709193600,Wall Street 30,1.1111570441827856
1709212500,US Small Cap 2000,-1.0580553351076794
1709214300,US Small Cap 2000,-1.0580553351076825
1709215200,Japan 225,-1.0695674428640725
1709215200,Germany 40,-1.0202528217014846
1709217000,US SP 500,-1.054606942644692
1709224200,France 40,-1.0848672108349797
1709224200,US SP 500,-1.0546069426446893
1709224200,US Tech 100,-1.0243547327930638
1709224200,UK 100,-1.0708175699054634
1709224200,US Small Cap 2000,-0.19144141261639952
1709239500,Germany 40,-0.23541354162769257
1709280000,UK 100,-1.0708175699054918
1709280900,Wall Street 30,-1.0326497610837244
1709288100,Japan 225,0.011916716868682935
1709288100,US Tech 100,-1.0243547327930413
1709288100,Germany 40,-1.020252821701318
1709288100,US Small Cap 2000,-1.0580553351076845
1709289900,US Tech 100,-1.0243547327930909
1709304300,Wall Street 30,-1.0326497610838279
1709304300,Germany 40,-1.0202528217013551
1709307900,Wall Street 30,-1.0326497610837873
1709309700,US Tech 100,2.975645267207003
1709508600,Japan 225,-1.069567442864009
1709547300,US Small Cap 2000,1.2511149981518213
1709550000,Wall Street 30,2.967350238915993
1709551800,UK 100,1.7627436108927148
1709554500,France 40,-1.0848672108349824
1709555400,Germany 40,-1.020252821701443
1709562600,US Tech 100,-1.0243547327930487
1709563500,Wall Street 30,-1.0326497610837129
1709563500,US Small Cap 2000,-1.0580553351076292
1709567100,US Small Cap 2000,-1.0580553351076767
1709580600,US Tech 100,-1.0243547327929412
1709580600,France 40,-1.0848672108349489
1709593200,France 40,1.7224647326778202
1709601300,Japan 225,-1.0695674428640667
1709626500,France 40,-1.084867210834945
1709629200,US Tech 100,0.7542159996359384
1709649000,US Tech 100,2.9756452672070157
1709649900,Wall Street 30,-1.0326497610836693
1709652600,US SP 500,0.14048711180305734
1709656200,Wall Street 30,-1.032649761083815
1709708400,Japan 225,-1.0695674428640396
1709713800,France 40,-1.0848672108349686
1709713800,US SP 500,2.9453930573553855
1709719200,US Tech 100,-1.0243547327929134
1709720100,US Small Cap 2000,-1.0580553351077282
1709730000,US Tech 100,2.97564526720694
1709730000,US SP 500,2.9453930573553975
1709736300,France 40,-0.08484627211502897
1709737200,US Tech 100,-1.0243547327930347
1709737200,US SP 500,-1.0546069426446325
1709738100,US Small Cap 2000,-1.0580553351077038
1709776800,Japan 225,-1.0695674428640218
1709795700,France 40,-1.0848672108350197
1709795700,US Small Cap 2000,-1.058055335107751
1709809200,Wall Street 30,0.5272932142079674
1709818200,US Small Cap 2000,2.9419446648923198
1709837100,US SP 500,-1.0546069426446756
1709841600,Wall Street 30,0.6364002317095353
1709845200,UK 100,-1.0708175699055333
1709846100,US Tech 100,-1.0243547327929818
1709874900,Japan 225,0.06124225873303185
1709885700,UK 100,1.159192009126579
1709891100,Japan 225,0.7638925689798075
1709900100,France 40,-1.0848672108350295
1709900100,Wall Street 30,-1.0326497610837166
1709900100,US SP 500,-1.054606942644626
1709904600,US Tech 100,-1.024354732793065
1709904600,US Small Cap 2000,-1.0580553351076551
1709917200,Japan 225,2.930432557136016
1709922600,Germany 40,-1.0202528217014866
1709922600,Wall Street 30,-1.0326497610837753
1709922600,France 40,-1.0848672108349562
1709922600,Japan 225,-1.0695674428640485
1709922600,UK 100,-1.070817569905441
1710117900,Japan 225,0.20464813887579422
1710136800,US SP 500,-1.05460694264475
1710141300,UK 100,-1.0708175699055518
1710144000,Germany 40,-1.0202528217013729
1710144900,UK 100,-1.070817569905403
1710148500,US Tech 100,-1.0243547327930707
1710158400,US Tech 100,-1.0243547327930524
1710163800,France 40,-1.0848672108350106
1710166500,Japan 225,0.12461335257417876
1710166500,Wall Street 30,-1.0326497610837848
1710196200,UK 100,-1.0708175699054745
1710225900,France 40,2.9151327891650296
1710233100,US Small Cap 2000,-1.058055335107572
1710246600,Wall Street 30,-1.0326497610838448
1710246600,US SP 500,-1.0546069426446878
1710246600,US Small Cap 2000,-1.0580553351076571
1710246600,US Tech 100,-1.0243547327929923
1710250200,US Small Cap 2000,-1.05805533510765
1710254700,US Small Cap 2000,-1.0580553351076787
1710262800,Japan 225,-1.0695674428640165
1710293400,Japan 225,-1.0695674428640647
1710313200,Germany 40,-1.0202528217014055
1710333000,Germany 40,-1.0202528217014486
1710333000,Japan 225,2.930432557136007
1710333900,US Small Cap 2000,-1.0580553351077804
1710336600,UK 100,1.2917786856708615
1710338400,Germany 40,-1.0202528217014784
1710338400,US Small Cap 2000,-1.0580553351077135
1710357300,US SP 500,-1.054606942644634
1710357300,US Small Cap 2000,-1.05805533510764
1710357300,Wall Street 30,-1.0326497610837608
1710378000,Japan 225,-1.0695674428640194
1710402300,Germany 40,1.5219810531748283
1710403200,US Tech 100,0.655440293699954
1710404100,Wall Street 30,0.4618163642979992
1710404100,US Small Cap 2000,-1.058055335107762
1710414900,Wall Street 30,-1.0326497610838339
1710420300,US Small Cap 2000,2.9419446648923255
1710425700,US SP 500,1.0336373803083705
1710425700,US Small Cap 2000,1.1065789339540542
1710427500,Wall Street 30,1.8809149003686398
1710427500,Germany 40,0.09649326640308829
1710442800,US Small Cap 2000,-1.0580553351076825
1710462600,France 40,0.6597644248615286
1710477900,Japan 225,-1.0695674428640136
1710493200,US Tech 100,2.975645267206917
1710495900,UK 100,-1.0708175699055025
1710496800,US Small Cap 2000,-1.0580553351076745
1710498600,US Tech 100,-1.024354732792955
1710498600,France 40,1.5051102949836843
1710510300,Wall Street 30,-1.0326497610838457
1710510300,US SP 500,-1.0546069426446887
1710513000,US Small Cap 2000,-1.058055335107667
1710520200,Germany 40,-1.020252821701414
1710520200,UK 100,-0.35416859065542483
1710520200,France 40,-1.0848672108350197
1710716400,Japan 225,-1.0695674428640587
1710747900,Germany 40,-1.0202528217013298
1710757800,US Small Cap 2000,-1.0580553351076343
1710763200,US Small Cap 2000,-1.058055335107669
1710767700,US Small Cap 2000,2.9419446648923024
1710771300,US Tech 100,-1.0243547327930265
1710771300,US SP 500,-1.0546069426446778
1710801900,Germany 40,0.5147691427738076
1710819000,Japan 225,-1.0695674428639896
1710820800,Japan 225,0.9214555780281047
1710842400,France 40,1.7537044552711498
1710847800,US Small Cap 2000,2.941944664892338
1710849600,US Tech 100,-1.0243547327930345
1710849600,US SP 500,-1.0546069426447418
1710855000,Wall Street 30,2.9673502389162536
1710855000,US Small Cap 2000,-1.058055335107665
1710868500,Japan 225,0.776018203319234
1710898200,France 40,-0.32606582249209154
1710918000,US Tech 100,-1.024354732792974
1710918000,Wall Street 30,-1.032649761083699
1710922500,Wall Street 30,2.9673502389159796
1710922500,Germany 40,-1.0202528217014646
1710923400,US Small Cap 2000,-0.020333273996686944
1710923400,US SP 500,-1.0546069426448148
1710927000,Japan 225,0.007087574677620345
1710937800,US SP 500,-1.0546069426446876
1710943200,UK 100,0.428787538488775
1710957600,Japan 225,-1.0695674428640234
1710957600,France 40,-1.0848672108349757
1710957600,US Small Cap 2000,-1.0580553351076667
1710999000,UK 100,-1.0708175699053897
1711008900,Germany 40,2.9797471782985907
1711008900,UK 100,-1.0708175699054756
1711009800,US Tech 100,1.4076317773754716
1711009800,US Small Cap 2000,2.9419446648924006
1711011600,US SP 500,-0.22837557109906234
1711011600,Japan 225,-0.4862694773918947
1711027800,Wall Street 30,2.967350238916188
1711027800,US Small Cap 2000,-1.058055335107666
1711030500,US Small Cap 2000,0.2821748107627692
1711031400,Wall Street 30,-1.0326497610837957
1711031400,France 40,0.42879493655340756
1711044000,US Tech 100,1.3124705014813147
1711044000,US SP 500,0.7971526196950642
1711074600,US SP 500,-1.0546069426446707
1711090800,France 40,-1.084867210834928
1711091700,US Tech 100,-1.024354732793119
1711107900,US SP 500,-1.0546069426447584
1711107900,Wall Street 30,-1.0326497610839118
1711107900,US Small Cap 2000,-1.0580553351076842
1711108800,Japan 225,2.930432557135974
1711112400,Germany 40,-1.020252821701298
1711113300,France 40,-1.0848672108350055
1711134000,US Tech 100,-1.024354732793072
1711330200,Japan 225,1.0901218712490381
1711346400,US SP 500,-1.0546069426445233
1711346400,UK 100,-1.070817569905372
1711347300,US Tech 100,-1.0243547327930866
1711353600,France 40,-1.084867210835029
1711355400,US SP 500,-1.0546069426447726
1711359900,Wall Street 30,-0.870250941231949
1711360800,France 40,-1.084867210835001
1711365300,US Tech 100,0.9292884557988967
1711373400,US Tech 100,-1.0243547327930882
1711373400,US Small Cap 2000,-1.0580553351075985
1711373400,UK 100,2.9291824300945555
1711375200,France 40,0.40201417595946626
1711375200,Germany 40,-1.0202528217014837
1711375200,Japan 225,1.0168349399983603
1711377000,US Tech 100,0.7216596551709519
1711378800,UK 100,-1.070817569905422
1711395900,Japan 225,-1.069567442864076
1711395900,UK 100,-1.0708175699054268
1711395900,US SP 500,-1.0546069426445777
1711423800,France 40,-1.0848672108349686
1711436400,US Tech 100,-1.02435473279313
1711436400,US SP 500,-1.0546069426444449
1711436400,France 40,-1.084867210835067
1711437300,US Small Cap 2000,-1.0580553351077229
1711437300,Wall Street 30,-1.0326497610839187
1711440000,Germany 40,-1.0202528217013087
1711440900,UK 100,-1.070817569905503
1711444500,US Tech 100,-0.2550792949411959
1711447200,France 40,1.165606030719248
1711455300,Germany 40,-1.02025282170146
1711456200,US SP 500,0.7172236402006945
1711456200,US Tech 100,-1.0243547327930256
1711457100,Wall Street 30,2.9673502389161523
1711482300,US Small Cap 2000,-0.4981644000793529
1711499400,Japan 225,2.930432557135925
1711523700,US Tech 100,-1.0243547327928881
1711523700,UK 100,2.929182430094585
1711524600,US SP 500,-1.054606942644536
1711527300,US Small Cap 2000,-1.0580553351076372
1711527300,Germany 40,2.9797471782986618
1711529100,US Tech 100,2.9756452672068585
1711530000,US SP 500,2.9453930573552136
1711534500,US Small Cap 2000,-1.0580553351075679
1711538100,Wall Street 30,-1.032649761083978
1711542600,France 40,0.4423571784596014
1711545300,US SP 500,-1.0546069426447902
1711545300,US Small Cap 2000,2.9419446648924077
1711546200,Wall Street 30,-1.0326497610837178
1711548000,Japan 225,0.5304325571359392
1711548000,US Tech 100,0.6234026149100867
1711548000,US SP 500,1.6135589102439045
1711552500,US Small Cap 2000,1.7139545705161667
1711587600,France 40,-1.0848672108348396
1711587600,UK 100,1.085957497001399
1711609200,US SP 500,-1.0546069426448397
1711610100,Wall Street 30,-1.032649761083556
1711612800,Germany 40,-1.0202528217013085
1711616400,France 40,0.5805737272259165
1711620900,US Small Cap 2000,2.941944664892264
1711922400,Japan 225,2.930432557136033
1711938600,Japan 225,-1.0695674428640192
1711957500,US Small Cap 2000,-1.058055335107705
1711960200,Wall Street 30,0.6686177381319416
1711971000,US Small Cap 2000,2.941944664892324
1711972800,US Tech 100,-1.0243547327930898
1711973700,US SP 500,2.9453930573554414
1711974600,Wall Street 30,2.967350238916309
1711978200,US Small Cap 2000,2.941944664892397
1711980000,US Tech 100,-1.0243547327929623
1712038500,UK 100,2.929182430094506
1712043900,UK 100,-1.070817569905488
1712044800,US Small Cap 2000,-1.0580553351077078
1712044800,France 40,-1.084867210835024
1712047500,France 40,0.7151353494550632
1712052000,US Small Cap 2000,2.9419446648922514
1712053800,US SP 500,2.9453930573552403
1712062800,Japan 225,2.9304325571359437
1712062800,US Small Cap 2000,2.9419446648922687
1712064600,US SP 500,1.1709300964188976
1712064600,US Tech 100,0.7955135778411745
1712064600,Wall Street 30,-1.0326497610837158
1712064600,Germany 40,1.3139361779926242
1712065500,US Small Cap 2000,2.9419446648923455
1712101500,Japan 225,2.930432557136002
1712130300,US Small Cap 2000,-1.0580553351077577
1712133000,US Small Cap 2000,-1.0580553351077364
1712144700,Japan 225,-1.069567442864085
1712148300,US Small Cap 2000,-1.0580553351076765
1712152800,UK 100,0.06412487961645841
1712152800,Wall Street 30,-1.0326497610837062
1712152800,Germany 40,0.35279483210110063
1712157300,Japan 225,0.9946860994216343
1712187000,France 40,0.1150630346869527
1712187000,UK 100,-1.0708175699055251
1712187000,US Tech 100,0.38001379472756464
1712187000,US SP 500,0.12532579945426808
1712187000,Germany 40,-1.0202528217014017
1712210400,Germany 40,-1.020252821701472
1712210400,US SP 500,-1.0546069426445766
1712214900,UK 100,2.9291824300944524
1712215800,US SP 500,1.7722225511162133
1712217600,Germany 40,-1.0202528217014497
1712232900,US Small Cap 2000,-1.058055335107701
1712232900,France 40,-1.0848672108349344
1712235600,US SP 500,-1.054606942644718
1712235600,Wall Street 30,-1.032649761083904
1712235600,US Tech 100,-1.0243547327929892
1712236500,UK 100,-1.0708175699054807
1712236500,US Small Cap 2000,-1.0580553351076816
1712246400,US SP 500,-1.0546069426447213
1712259000,Wall Street 30,-0.016184026057693108
1712259000,US SP 500,-0.04356051247509186
1712259000,UK 100,-1.0708175699054465
1712259000,US Tech 100,0.41915129780594
1712259000,Japan 225,0.8098304042210795
1712275200,UK 100,-1.0708175699054334
1712279700,Germany 40,0.0604796069460302
1712281500,Japan 225,-1.0695674428640505
1712296800,UK 100,2.9291824300945026
1712297700,France 40,-1.0848672108349788
1712316600,US SP 500,-1.0546069426446945
1712316600,US Tech 100,-1.0243547327930538
1712319300,US Small Cap 2000,-1.0580553351076183
1712321100,US Small Cap 2000,-1.0580553351076623
1712325600,US Tech 100,2.9756452672069993
1712539800,Japan 225,-1.0695674428640325
1712547000,France 40,-0.6638193170877941
1712556000,France 40,-1.084867210834988
1712562300,US Small Cap 2000,-1.0580553351076167
1712562300,US SP 500,-1.0546069426445939
1712565900,US Tech 100,-0.9760306181799915
1712580300,Wall Street 30,-1.0326497610837035
1712580300,US Tech 100,-1.0243547327930622
1712584800,Japan 225,-1.0695674428640847
1712584800,US Small Cap 2000,-1.0580553351076614
1712587500,US Tech 100,-1.0243547327930171
1712592000,US SP 500,-1.0546069426446538
1712620800,Japan 225,-1.06956744286402
1712642400,Germany 40,-1.0202528217012183
1712645100,France 40,2.9151327891651015
1712648700,US Small Cap 2000,-1.0580553351077342
1712655900,Wall Street 30,-1.0326497610837335
1712655900,US Small Cap 2000,2.9419446648922314
1712658600,UK 100,-1.0708175699054834
1712658600,US Tech 100,-1.0243547327929432
1712664000,Germany 40,-1.0202528217013347
