t,symbol,r
1746015,US Tech 100,2.975645267206976
1746015,Wall Street 30,2.967350238916262
1746018,US Tech 100,2.9756452672069456
1746018,Wall Street 30,2.967350238916188
1746020,Wall Street 30,-1.0326497610837713
1746020,US Tech 100,-1.024354732793019
1746027,Wall Street 30,1.6742272904051692
1746027,US Tech 100,-1.0243547327930458
1746042,US Tech 100,2.9756452672069655
1746045,US Tech 100,1.2548448089385806
1746092,Wall Street 30,-1.0326497610838608
1746103,Wall Street 30,-1.0326497610838157
1746107,US Tech 100,-1.024354732792988
1746110,Wall Street 30,-1.0326497610837424
1746110,US Tech 100,-1.0243547327930247
1746116,Wall Street 30,-1.0326497610837448
1746116,US Tech 100,-0.1839357165939734
1746128,Wall Street 30,0.9993511410366823
1746128,US Tech 100,2.0784660806281083
1746148,US Tech 100,1.1661142774201523
1746149,Wall Street 30,0.6851385500281981
1746175,Wall Street 30,-1.0326497610837768
1746189,Wall Street 30,-1.0326497610838232
1746189,US Tech 100,-1.0243547327930431
1746198,US Tech 100,1.4698801792868776
1746203,Wall Street 30,-0.34633320933362427
1746409,Wall Street 30,0.30505681814414376
1746409,US Tech 100,-1.024354732793019
1746426,Wall Street 30,-1.032649761083775
1746435,US Tech 100,-0.3723338459344408
1746452,US Tech 100,2.1674856215466227
1746454,Wall Street 30,2.967350238916257
1746472,Wall Street 30,1.8719859297806234
1746476,US Tech 100,0.30310394879630775
1746510,Wall Street 30,-1.032649761083823
1746516,US Tech 100,2.975645267206975
1746516,Wall Street 30,2.9673502389161857
1746522,Wall Street 30,-1.032649761083739
1746528,US Tech 100,-1.0243547327929854
1746528,Wall Street 30,-1.032649761083821
1746533,Wall Street 30,2.967350238916199
1746542,Wall Street 30,-1.0326497610837502
1746544,US Tech 100,-1.0243547327929936
1746557,US Tech 100,-1.024354732793055
1746562,US Tech 100,-1.0243547327930334
1746562,Wall Street 30,-1.03264976108377
1746569,US Tech 100,0.47960574152531366
1746569,Wall Street 30,0.5664440636007327
1746615,Wall Street 30,-1.03264976108385
1746619,Wall Street 30,-1.0326497610837968
1746619,US Tech 100,-0.15769786748404457
1746627,US Tech 100,-1.0243547327930345
1746630,US Tech 100,-1.02435473279306
1746640,Wall Street 30,-1.032649761083799
1746640,US Tech 100,-1.02435473279302
1746646,US Tech 100,-1.0243547327930302
1746666,US Tech 100,1.5527005241884169
1746703,US Tech 100,2.975645267207002
1746705,Wall Street 30,2.9673502389161404
1746709,Wall Street 30,-1.032649761083814
1746712,Wall Street 30,-1.0326497610837841
1746712,US Tech 100,-1.0243547327930393
1746715,US Tech 100,-1.0243547327930442
1746721,Wall Street 30,-1.032649761083786
1746749,US Tech 100,-1.02435473279301
1746749,Wall Street 30,-1.032649761083735
1746756,Wall Street 30,-1.0326497610838539
1746786,Wall Street 30,-1.032649761083768
1746786,US Tech 100,-1.024354732793029
1746793,Wall Street 30,-1.0326497610837901
1746800,US Tech 100,1.6019494126939078
1746802,Wall Street 30,1.0564651309441841
1747000,US Tech 100,0.5756452672069952
1747031,US Tech 100,2.975645267206916
1747033,Wall Street 30,-1.0326497610837353
1747034,US Tech 100,-1.024354732792988
1747036,Wall Street 30,1.337590141254216
1747046,Wall Street 30,0.38968057742835815
1747056,US Tech 100,0.5608968534633855
1747069,Wall Street 30,0.6029851093006693
1747069,US Tech 100,0.2886889486989245
1747132,US Tech 100,2.9756452672069624
1747132,Wall Street 30,-1.0326497610837067
1747138,US Tech 100,2.9756452672070384
1747140,US Tech 100,2.9756452672069535
1747167,Wall Street 30,-0.26526084814952333
1747169,US Tech 100,-0.2071169466227689
1747209,US Tech 100,-0.26979060637368557
1747216,Wall Street 30,-1.0326497610837768
1747221,Wall Street 30,2.9673502389161723
1747221,US Tech 100,-1.0243547327929736
1747234,Wall Street 30,-1.0326497610837844
1747242,Wall Street 30,-1.0326497610837706
1747265,Wall Street 30,-0.09358340982776252
1747287,Wall Street 30,-1.0326497610838052
1747287,US Tech 100,-1.0243547327929352
1747294,Wall Street 30,-1.0326497610838368
1747295,US Tech 100,2.9756452672069384
1747296,Wall Street 30,0.6206212169406494
1747299,US Tech 100,-1.0243547327929954
1747323,Wall Street 30,1.242804854359365
1747329,US Tech 100,-1.0243547327930131
1747332,US Tech 100,2.9756452672069815
1747382,Wall Street 30,1.2615363942841125
1747382,US Tech 100,-1.024354732793036
1747394,US Tech 100,-1.0243547327930225
1747402,Wall Street 30,-1.0326497610837277
1747402,US Tech 100,2.9756452672069456
1747422,Wall Street 30,-1.032649761083845
1747607,Wall Street 30,0.11221841101709788
1747611,US Tech 100,-1.0243547327929845
1747614,US Tech 100,0.4095462335980079
1747634,US Tech 100,-1.0243547327930498
1747638,US Tech 100,-1.0243547327930382
1747643,US Tech 100,-1.0243547327929912
1747662,Wall Street 30,2.216870064302941
1747663,US Tech 100,1.117061892314362
1747674,US Tech 100,-1.0243547327930351
1747674,Wall Street 30,-1.032649761083759
1747704,US Tech 100,1.0831989060200502
1747704,Wall Street 30,-0.34653026283934424
1747718,US Tech 100,-1.0243547327930866
1747721,Wall Street 30,-1.032649761083893
1747721,US Tech 100,-1.0243547327930471
1747737,Wall Street 30,-1.0326497610838732
1747746,Wall Street 30,-1.03264976108386
1747746,US Tech 100,0.14193946005599561
1747764,Wall Street 30,-1.0326497610837762
1747764,US Tech 100,-1.0243547327930338
1747770,Wall Street 30,-1.0326497610837722
1747770,US Tech 100,-1.0243547327930387
1747809,Wall Street 30,2.967350238916323
1747809,US Tech 100,-1.0243547327929703
